id,name,description,cod_mun6,municipio_geo,estado,municipio,casos_acumulados,pop_pessoa_ano,pop_media,incidencia_media_anual,incidencia_mediana_anual,incidencia_max_anual,anos_com_casos,anos_zero,incidencia_periodo_100mil_pessoa_ano,log_casos_acumulados_mais1,log_inc_periodo_mais1,gi_z,gi_p,classe_gi,estado_analise,contexto_analise,variavel_analise,ano,periodo,casos,populacao,log_pop,incidencia_100mil,_merge,incidencia_ma3,log_casos_mais1,log_inc_mais1
3517406,Guaíra,Guaíra,351740,GUAIRA,SP,GUAIRA,142.0,902506.0,37604.416666666664,15.57192616574604,14.275864877460762,33.23193333162913,24.0,0.0,15.733967419607183,4.962844630259907,2.8174406309136524,-0.2635154499677028,0.294,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3517505,Guapiaçu,Guapiaçu,351750,GUAPIACU,SP,GUAPIACU,69.0,443909.0,18496.208333333332,15.071999138404164,11.327271516516745,63.60456135568579,22.0,2.0,15.543726304265064,4.248495242049359,2.806006954684886,-0.09376372305322324,0.482,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3517604,Guapiara,Guapiara,351760,GUAPIARA,SP,GUAPIARA,64.0,431947.0,17997.791666666668,14.935465789241803,13.66910938269216,34.99358450950659,23.0,1.0,14.816632596128692,4.174387269895637,2.761062082294592,-0.28732596443325353,0.256,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3517703,Guará,Guará,351770,GUARA,SP,GUARA,96.0,461869.0,19244.541666666668,20.91066157766829,20.4182120508422,74.50771687067589,16.0,8.0,20.78511439390823,4.574710978503383,3.081226910595703,-0.8553525273416823,0.005,Cold spot,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3517802,Guaraçaí,Guaraçaí,351780,GUARACAI,SP,GUARACAI,24.0,195980.0,8165.833333333333,12.254204536249835,5.711674663011195,59.90176111177668,12.0,12.0,12.246147566078172,3.2188758248682006,2.5837067604263844,0.9826798393641794,0.003,Hot spot,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3517901,Guaraci,Guaraci,351790,GUARACI,SP,GUARACI,60.0,237680.0,9903.333333333334,24.686052300315964,19.745064834907755,68.46635367762129,18.0,6.0,25.24402558061259,4.110873864173311,3.267438366204477,0.33938709981429827,0.204,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3518008,Guarani d'Oeste,Guarani d'Oeste,351800,GUARANI D'OESTE,SP,GUARANI DOESTE,2.0,47470.0,1977.9166666666667,4.20468812118327,0.0,50.78720162519045,2.0,22.0,4.213187276174426,1.0986122886681098,1.6511914299775234,-0.40770790213671976,0.327,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3518107,Guarantã,Guarantã,351810,GUARANTA,SP,GUARANTA,21.0,153681.0,6403.375,13.640054400094117,7.779679477205539,62.38303181534623,12.0,12.0,13.664669022195328,3.091042453358316,2.6854411329415395,0.7252920407808393,0.023,Hot spot,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3518206,Guararapes,Guararapes,351820,GUARARAPES,SP,GUARARAPES,138.0,731376.0,30474.0,18.83032886694484,19.773407538304284,37.65060240963856,24.0,0.0,18.868543676576753,4.9344739331306915,2.9891377613048076,0.17425288535551703,0.241,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3518305,Guararema,Guararema,351830,GUARAREMA,SP,GUARAREMA,88.0,648600.0,27025.0,12.693488704854317,11.336861865902925,40.078924651621655,17.0,7.0,13.56768424298489,4.48863636973214,2.678805667491402,0.12296404894853909,0.253,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3518404,Guaratinguetá,Guaratinguetá,351840,GUARATINGUETA,SP,GUARATINGUETA,831.0,2709857.0,112910.70833333333,30.747536950117624,30.82575585928297,39.14550945084442,24.0,0.0,30.665824801825337,6.723832440821209,3.4552380173735227,0.8782440114163659,0.012,Hot spot,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3518503,Guareí,Guareí,351850,GUAREI,SP,GUAREI,541.0,332800.0,13866.666666666666,154.08732995326284,152.55824542885455,344.0134907251265,23.0,1.0,162.56009615384616,6.295266001439646,5.097180483377451,0.12277718223007254,0.308,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3518602,Guariba,Guariba,351860,GUARIBA,SP,GUARIBA,143.0,850033.0,35418.041666666664,16.728652157911792,13.619369302713913,69.16777335104028,24.0,0.0,16.822876288332335,4.969813299576001,2.8804828168928043,-0.5217151463188445,0.057,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3518701,Guarujá,Guarujá,351870,GUARUJA,SP,GUARUJA,8431.0,6843767.0,285156.9583333333,123.00801939781299,114.95087704175096,193.30030831052758,24.0,0.0,123.19238805178495,9.039789270781144,4.821831879793384,1.8998191331178278,0.014,Hot spot,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3518800,Guarulhos,Guarulhos,351880,GUARULHOS,SP,GUARULHOS,12437.0,29309277.0,1221219.875,42.142859797956,40.5680071604622,59.38913186319836,24.0,0.0,42.43366358030599,9.428511581663834,3.7712347989711428,0.5970009982803515,0.086,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3518859,Guatapará,Guatapará,351885,GUATAPARA,SP,GUATAPARA,8.0,167669.0,6986.208333333333,4.546672135045206,0.0,40.2036987402841,5.0,19.0,4.771305369507781,2.1972245773362196,1.7528982888164797,-0.5825510121845608,0.084,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3518909,Guzolândia,Guzolândia,351890,GUZOLANDIA,SP,GUZOLANDIA,25.0,107662.0,4485.916666666667,23.309313965849338,22.081324508929434,65.06180871828238,16.0,8.0,23.22082071668741,3.258096538021482,3.187212623458652,-0.5466513420977792,0.056,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3519006,Herculândia,Herculândia,351900,HERCULANDIA,SP,HERCULANDIA,18.0,209378.0,8724.083333333334,8.841199023917747,0.0,62.03473945409429,10.0,14.0,8.596891746028714,2.9444389791664403,2.261439269591535,-0.5407180751638191,0.136,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3519055,Holambra,Holambra,351905,HOLAMBRA,SP,HOLAMBRA,22.0,283188.0,11799.5,8.409338924674142,6.960878071781423,39.77724741447892,13.0,11.0,7.768690763732927,3.1354942159291497,2.1711875094625435,-0.08592973716770332,0.38,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3519071,Hortolândia,Hortolândia,351907,HORTOLANDIA,SP,HORTOLANDIA,2073.0,4816690.0,200695.41666666666,41.614314660485356,41.47941122225267,62.44993822886544,24.0,0.0,43.03785379586397,7.637234388789473,3.785049577603042,0.5672437432503855,0.169,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3519105,Iacanga,Iacanga,351910,IACANGA,SP,IACANGA,28.0,236131.0,9838.791666666666,12.043676425342225,9.647969739052158,49.07734589713388,14.0,10.0,11.857824682062077,3.367295829986474,2.5539525506959175,0.3292470686380709,0.106,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3519204,Iacri,Iacri,351920,IACRI,SP,IACRI,10.0,153330.0,6388.75,6.543297528595588,0.0,32.37293622531564,9.0,15.0,6.521880910454576,2.3978952727983707,2.0178162277577756,-0.42378146842632,0.201,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3519253,Iaras,Iaras,351925,IARAS,SP,IARAS,182.0,149965.0,6248.541666666667,117.32213586225187,97.42219418369325,345.2662184263129,22.0,2.0,121.36165105191212,5.209486152841421,4.806981012587484,0.6877589171153092,0.166,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3519303,Ibaté,Ibaté,351930,IBATE,SP,IBATE,99.0,731468.0,30477.833333333332,13.536921216019644,13.038817829799981,28.401022436807725,23.0,1.0,13.534426659812869,4.605170185988092,2.6765200877435347,-0.14624794664645815,0.49,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3519402,Ibirá,Ibirá,351940,IBIRA,SP,IBIRA,35.0,261869.0,10911.208333333334,13.176998245725736,9.927050663196752,43.531255441406934,17.0,7.0,13.365461356632514,3.58351893845611,2.6648268086320215,-0.8336403926194869,0.008,Cold spot,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3519501,Ibirarema,Ibirarema,351950,IBIRAREMA,SP,IBIRAREMA,42.0,153858.0,6410.75,27.13602873392465,16.298582824168363,92.86488159727597,18.0,6.0,27.29789806184924,3.7612001156935624,3.3427875284578947,0.1680564776029332,0.346,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3519600,Ibitinga,Ibitinga,351960,IBITINGA,SP,IBITINGA,429.0,1306076.0,54419.833333333336,33.052020060234064,30.74851960427346,55.512599377465854,24.0,0.0,32.846480602966444,6.063785208687608,3.5218350235827227,-0.12716416275689632,0.284,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3519709,Ibiúna,Ibiúna,351970,IBIUNA,SP,IBIUNA,362.0,1717991.0,71582.95833333333,20.901766551658785,20.60993755525162,38.634402647744395,24.0,0.0,21.071123189818806,5.8944028342648505,3.0942701111267783,0.3151140389767631,0.123,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3519808,Icém,Icém,351980,ICEM,SP,ICEM,67.0,179171.0,7465.458333333333,36.55631217553236,20.84387928478957,168.87503247596777,16.0,8.0,37.39444441343744,4.219507705176107,3.647912772393593,0.08510671611254877,0.471,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3519907,Iepê,Iepê,351990,IEPE,SP,IEPE,50.0,181488.0,7562.0,27.444602184241987,13.541963251463429,104.18023180101576,20.0,4.0,27.55003085603456,3.9318256327243257,3.3516580168732237,0.575572263865707,0.102,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3520004,Igaraçu do Tietê,Igaraçu do Tietê,352000,IGARACU DO TIETE,SP,IGARACU DO TIETE,207.0,555608.0,23150.333333333332,37.2736207558328,36.64049789181567,68.28851899274434,24.0,0.0,37.256482988005935,5.337538079701318,3.6443130357932656,0.11273217652248327,0.498,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3520103,Igarapava,Igarapava,352010,IGARAPAVA,SP,IGARAPAVA,109.0,647512.0,26979.666666666668,16.77165900675882,15.057232034229836,54.82456140350877,19.0,5.0,16.833664858720766,4.700480365792417,2.8810879552696966,-1.70288577369882,0.001,Cold spot,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3520202,Igaratá,Igaratá,352020,IGARATA,SP,IGARATA,27.0,224694.0,9362.25,11.450688300854841,10.255431171811868,45.578851412944395,14.0,10.0,12.01634222542658,3.332204510175204,2.566205662243692,0.04888080986072064,0.315,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3520301,Iguape,Iguape,352030,IGUAPE,SP,IGUAPE,448.0,689234.0,28718.083333333332,64.75472177802864,62.11747647805399,118.66015730946569,24.0,0.0,64.99969531392821,6.1070228877422545,4.189650125560137,1.3127943692900952,0.001,Hot spot,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3520400,Ilhabela,Ilhabela,352040,ILHABELA,SP,ILHABELA,286.0,699677.0,29153.208333333332,41.001298977500674,38.077509052522686,74.32079055300174,24.0,0.0,40.876004213372745,5.659482215759621,3.7347129710725575,0.796119212707993,0.001,Hot spot,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3520426,Ilha Comprida,Ilha Comprida,352042,ILHA COMPRIDA,SP,ILHA COMPRIDA,137.0,242012.0,10083.833333333334,55.786254221112564,51.760470068043375,143.31780723754926,24.0,0.0,56.6087632018247,4.927253685157205,4.053674695050462,1.323827727261393,0.045,Hot spot,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3520442,Ilha Solteira,Ilha Solteira,352044,ILHA SOLTEIRA,SP,ILHA SOLTEIRA,89.0,601840.0,25076.666666666668,14.813596289295047,12.232895983574135,37.018756169792695,23.0,1.0,14.787983517213876,4.499809670330265,2.7592491137928272,-0.11551738589610085,0.47,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3520509,Indaiatuba,Indaiatuba,352050,INDAIATUBA,SP,INDAIATUBA,1169.0,5044437.0,210184.875,23.394633161694703,22.421871907769237,45.46502816855006,24.0,0.0,23.17404301015158,7.064759027791802,3.1852794546262,0.22384980811579577,0.232,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3520608,Indiana,Indiana,352060,INDIANA,SP,INDIANA,13.0,118670.0,4944.583333333333,10.888397046150851,0.0,60.26516673362796,9.0,15.0,10.95474846212185,2.6390573296152584,2.4811285602976225,-0.16776970949926695,0.462,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3520707,Indiaporã,Indiaporã,352070,INDIAPORA,SP,INDIAPORA,21.0,95595.0,3983.125,21.919202262847634,25.12878541993708,75.09386733416771,15.0,9.0,21.967676133689,3.091042453358316,3.1340878419569376,-0.5814490828355016,0.05,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3520806,Inúbia Paulista,Inúbia Paulista,352080,INUBIA PAULISTA,SP,INUBIA PAULISTA,10.0,85647.0,3568.625,11.983363599042876,0.0,58.66823115283074,7.0,17.0,11.675832194939694,2.3978952727983707,2.539697203727458,0.9706171642630461,0.006,Hot spot,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3520905,Ipaussu,Ipaussu,352090,IPAUSSU,SP,IPAUSSU,72.0,323587.0,13482.791666666666,22.356251280022136,21.914611025619486,58.42827928717499,23.0,1.0,22.250584850442078,4.290459441148391,3.146330286574711,0.27285749529521064,0.219,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3521002,Iperó,Iperó,352100,IPERO,SP,IPERO,620.0,700663.0,29194.291666666668,84.71720585432472,77.8725739802164,167.64714847441095,24.0,0.0,88.48761815594659,6.431331081933479,4.494100271084014,0.7231517248447779,0.082,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3521101,Ipeúna,Ipeúna,352110,IPEUNA,SP,IPEUNA,26.0,143469.0,5977.875,16.62628435165273,7.476076555023923,101.24385305177898,12.0,12.0,18.122381838585337,3.295836866004329,2.9508594730124336,0.6400346829432475,0.051,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3521150,Ipiguá,Ipiguá,352115,IPIGUA,SP,IPIGUA,19.0,121468.0,5061.166666666667,13.305999923112253,7.65579543714592,43.49086691794723,12.0,12.0,15.641979780682977,2.995732273553991,2.811928405520342,-0.11374906918115717,0.461,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3521200,Iporanga,Iporanga,352120,IPORANGA,SP,IPORANGA,24.0,102249.0,4260.375,24.07791686470237,0.0,146.66340747983378,11.0,13.0,23.4721121966963,3.2188758248682006,3.197534191534738,-0.23396778819461192,0.222,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3521309,Ipuã,Ipuã,352130,IPUA,SP,IPUA,49.0,331922.0,13830.083333333334,14.212352460488402,13.88665559841641,54.89980785067252,15.0,9.0,14.762504443815113,3.912023005428146,2.757633983214241,-0.2728997246001758,0.259,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3521408,Iracemápolis,Iracemápolis,352140,IRACEMAPOLIS,SP,IRACEMAPOLIS,81.0,476630.0,19859.583333333332,17.05394933872787,15.308952823603772,38.66762415069325,22.0,2.0,16.99431424794914,4.406719247264253,2.890055832883176,0.12390211980365225,0.304,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3521507,Irapuã,Irapuã,352150,IRAPUA,SP,IRAPUA,21.0,168403.0,7016.791666666667,12.51153450268486,6.8728522336769755,43.271311120726956,12.0,12.0,12.470086637411448,3.091042453358316,2.600471422280686,-0.6791502340744995,0.04,Cold spot,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3521606,Irapuru,Irapuru,352160,IRAPURU,SP,IRAPURU,435.0,179470.0,7477.916666666667,243.78560597574176,229.1000291473789,578.4146181148942,21.0,3.0,242.38034211845988,6.077642243349034,5.4946254136043535,1.6949013113054343,0.004,Hot spot,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3521705,Itaberá,Itaberá,352170,ITABERA,SP,ITABERA,60.0,434757.0,18114.875,13.725068577530886,11.170065098927287,59.51414813612509,18.0,6.0,13.800812867877918,4.110873864173311,2.6946821027670937,0.30564844409648895,0.148,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3521804,Itaí,Itaí,352180,ITAI,SP,ITAI,222.0,573538.0,23897.416666666668,37.9850158603526,34.44728346397378,109.58046336881652,23.0,1.0,38.70711269349197,5.407171771460119,3.6815303326908593,0.3094071494009922,0.181,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3521903,Itajobi,Itajobi,352190,ITAJOBI,SP,ITAJOBI,23.0,368824.0,15367.666666666666,6.170531634305838,6.078910211140975,24.789291026276647,15.0,9.0,6.236036700431642,3.1780538303479458,1.9790736394427462,-0.7744797429356942,0.016,Cold spot,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3522000,Itaju,Itaju,352200,ITAJU,SP,ITAJU,14.0,78309.0,3262.875,18.708948175066887,13.94700139470014,65.57377049180327,12.0,12.0,17.877893984088676,2.70805020110221,2.9379916070425445,-0.08263082756531928,0.468,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3522109,Itanhaém,Itanhaém,352210,ITANHAEM,SP,ITANHAEM,2097.0,2236244.0,93176.83333333333,92.17931911527369,94.09721554548045,130.9793735003412,24.0,0.0,93.7733091737753,7.6487397889562425,4.551487820818833,1.6387934243222415,0.001,Hot spot,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3522158,Itaóca,Itaóca,352215,ITAOCA,SP,ITAOCA,12.0,79202.0,3300.0833333333335,15.3283918409171,0.0,123.99256044637322,9.0,15.0,15.1511325471579,2.5649493574615367,2.7819901739689024,-0.021361206287261705,0.404,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3522208,Itapecerica da Serra,Itapecerica da Serra,352220,ITAPECERICA DA SERRA,SP,ITAPECERICA DA SERRA,1897.0,3614558.0,150606.58333333334,52.1805133883837,54.88241880790722,70.27496677910662,24.0,0.0,52.48221220962563,7.5485559791698735,3.979349116554473,0.8179766939122101,0.053,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3522307,Itapetininga,Itapetininga,352230,ITAPETININGA,SP,ITAPETININGA,1465.0,3499974.0,145832.25,41.507810210811336,42.54267904345128,57.215762613773876,24.0,0.0,41.857453798228214,7.290292882446597,3.7578795808665597,0.2406014773415978,0.257,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3522406,Itapeva,Itapeva,352240,ITAPEVA,SP,ITAPEVA,622.0,2104479.0,87686.625,29.606967836187422,30.955024371286683,46.11923509561305,24.0,0.0,29.556008874405496,6.434546518787453,3.4195613561099356,-0.02870038070344167,0.437,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3522505,Itapevi,Itapevi,352250,ITAPEVI,SP,ITAPEVI,2902.0,4917064.0,204877.66666666666,58.92340233842075,59.95674796751843,81.79184406169688,24.0,0.0,59.01895928139231,7.97349996402463,4.094660500331605,0.6140939698663564,0.077,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3522604,Itapira,Itapira,352260,ITAPIRA,SP,ITAPIRA,526.0,1653625.0,68901.04166666667,32.05442211151104,30.396119867905753,57.20823798627002,24.0,0.0,31.80890467911407,6.267200548541362,3.4906999626642845,0.020288475718023512,0.492,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3522653,Itapirapuã Paulista,Itapirapuã Paulista,352265,ITAPIRAPUA PAULISTA,SP,ITAPIRAPUA PAULISTA,13.0,95459.0,3977.4583333333335,13.738708176083547,0.0,54.570259208731244,11.0,13.0,13.618412093149937,2.6390573296152584,2.682281836463278,-0.31371989111231896,0.369,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3522703,Itápolis,Itápolis,352270,ITAPOLIS,SP,ITAPOLIS,150.0,947459.0,39477.458333333336,15.881623743534888,13.722031539511072,42.52551530918551,24.0,0.0,15.831819635467076,5.017279836814924,2.823271120924401,-0.398091152580237,0.105,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3522802,Itaporanga,Itaporanga,352280,ITAPORANGA,SP,ITAPORANGA,93.0,344601.0,14358.375,27.033133539440325,21.111406364377284,63.21112515802782,23.0,1.0,26.987733639774696,4.543294782270004,3.331766329894484,0.09372294529069172,0.412,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3522901,Itapuí,Itapuí,352290,ITAPUI,SP,ITAPUI,58.0,296753.0,12364.708333333334,19.03670769708447,15.144325021910918,64.46933677169795,20.0,4.0,19.544874019807718,4.07753744390572,3.0226114704016407,-0.29049991398753117,0.226,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3523008,Itapura,Itapura,352300,ITAPURA,SP,ITAPURA,25.0,98982.0,4124.25,25.206683014267686,23.47830074757952,74.29420505200594,16.0,8.0,25.257117455699017,3.258096538021482,3.2679370934549956,0.255073465558174,0.283,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3523107,Itaquaquecetuba,Itaquaquecetuba,352310,ITAQUAQUECETUBA,SP,ITAQUAQUECETUBA,3063.0,7913238.0,329718.25,38.836498393251176,39.093095286480185,50.45572330081342,24.0,0.0,38.70729023946961,8.027476530860483,3.681534804070636,0.842149055837122,0.021,Hot spot,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3523206,Itararé,Itararé,352320,ITARARE,SP,ITARARE,262.0,1115524.0,46480.166666666664,23.533670055393618,22.71586836909725,38.439361906592346,24.0,0.0,23.48672014228291,5.572154032177765,3.1981309355877396,0.1486704355657156,0.335,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3523305,Itariri,Itariri,352330,ITARIRI,SP,ITARIRI,180.0,363580.0,15149.166666666666,49.49845971392478,47.36494854261974,83.95221181788828,24.0,0.0,49.507673689421864,5.198497031265826,3.9221252789834145,1.3369282046184943,0.014,Hot spot,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3523404,Itatiba,Itatiba,352340,ITATIBA,SP,ITATIBA,598.0,2514943.0,104789.29166666667,24.16759540435414,25.00896615505752,32.98036490418026,24.0,0.0,23.777874886230027,6.395261598115449,3.2099511132914222,0.0023470744891596743,0.499,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3523503,Itatinga,Itatinga,352350,ITATINGA,SP,ITATINGA,110.0,430318.0,17929.916666666668,24.613015515714427,11.229137912740462,109.10224438902742,20.0,4.0,25.56249099503158,4.709530201312334,3.2795001076740022,0.04813759516673573,0.463,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3523602,Itirapina,Itirapina,352360,ITIRAPINA,SP,ITIRAPINA,607.0,365764.0,15240.166666666666,161.76582720076382,164.2158434145885,345.57788301548703,24.0,0.0,165.95400312769982,6.410174881966167,5.117718344105788,-0.05206637006686639,0.148,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3523701,Itirapuã,Itirapuã,352370,ITIRAPUA,SP,ITIRAPUA,8.0,138612.0,5775.5,5.705860057912365,0.0,85.91065292096219,4.0,20.0,5.771506074510143,2.1972245773362196,1.9127235251829808,-1.8815433821701961,0.001,Cold spot,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3523800,Itobi,Itobi,352380,ITOBI,SP,ITOBI,12.0,185207.0,7716.958333333333,6.4585730573364515,0.0,38.50102669404517,8.0,16.0,6.479236745911332,2.5649493574615367,2.012130747463354,-0.14645165741179136,0.364,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3523909,Itu,Itu,352390,ITU,SP,ITU,1197.0,3741020.0,155875.83333333334,32.004223756584004,31.884308040810772,42.29378135573445,24.0,0.0,31.996621242334978,7.088408778675395,3.496405169628705,0.3759256642469022,0.127,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3524006,Itupeva,Itupeva,352400,ITUPEVA,SP,ITUPEVA,212.0,1196828.0,49867.833333333336,17.871713432944322,16.224573211041466,42.21085563887372,23.0,1.0,17.71348932344497,5.3612921657094255,2.9292446180045735,0.11833513912089276,0.298,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3524105,Ituverava,Ituverava,352410,ITUVERAVA,SP,ITUVERAVA,175.0,909359.0,37889.958333333336,19.12993824655757,17.090831242496478,41.45077720207254,20.0,4.0,19.244324848602147,5.170483995038151,3.0078744998839304,-1.2759601958517925,0.001,Cold spot,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3524204,Jaborandi,Jaborandi,352420,JABORANDI,SP,JABORANDI,12.0,154381.0,6432.541666666667,7.8817369295637585,0.0,62.76478895339715,9.0,15.0,7.772977244609117,2.5649493574615367,2.1716762293447656,-0.22995350395150443,0.475,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3524303,Jaboticabal,Jaboticabal,352430,JABOTICABAL,SP,JABOTICABAL,375.0,1704343.0,71014.29166666667,22.10252341760945,21.385773140383563,52.75652862041678,24.0,0.0,22.002613323726504,5.929589143389895,3.135607832245289,-0.023804458411946602,0.479,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3524402,Jacareí,Jacareí,352440,JACAREI,SP,JACAREI,1659.0,5235646.0,218151.91666666666,32.01290666300014,31.210856660964666,48.29284782923649,24.0,0.0,31.686634275884963,7.414572881350589,3.4869662566066473,-0.3019690462541579,0.138,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3524501,Jaci,Jaci,352450,JACI,SP,JACI,37.0,144883.0,6036.791666666667,24.205673792778455,24.458282932365638,70.7088562842496,15.0,9.0,25.537847780622986,3.6375861597263857,3.2785719321954274,-0.26400615184934273,0.199,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3524600,Jacupiranga,Jacupiranga,352460,JACUPIRANGA,SP,JACUPIRANGA,96.0,402957.0,16789.875,23.879823742018676,23.57468465238361,48.87585532746823,24.0,0.0,23.823881952664927,4.574710978503383,3.211806171763556,0.9089568728571048,0.009,Hot spot,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3524709,Jaguariúna,Jaguariúna,352470,JAGUARIUNA,SP,JAGUARIUNA,279.0,1119485.0,46645.208333333336,25.928269767783586,27.376737451003464,41.90863916661677,24.0,0.0,24.922174035382344,5.634789603169249,3.2550987427886273,0.09258065023403844,0.404,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
3524808,Jales,Jales,352480,JALES,SP,JALES,235.0,1141349.0,47556.208333333336,20.643692329480153,19.952101896377524,39.921837244973,24.0,0.0,20.589670644123753,5.4638318050256105,3.072214989390614,-0.14833975446072864,0.333,Não significativo,SP,2001–2024,log_inc_periodo_mais1,,,,,,,,,,
